partida_id,data,vencedor,mandante,visitante,clube,cartao,atleta,posicao,minuto,resultado
7003,27/09/2020,-,Atletico-GO,Botafogo-RJ,Atletico-GO,Amarelo,Gilvan,Zagueiro,75,Empate
7003,27/09/2020,-,Atletico-GO,Botafogo-RJ,Botafogo-RJ,Amarelo,Victor Hugo Soares dos Santos,Zagueiro,28,Empate
7002,27/09/2020,-,Ceara,Goias,Ceara,Amarelo,Tiago Pagnussat,Zagueiro,64,Empate
7002,27/09/2020,-,Ceara,Goias,Goias,Amarelo,Heron Crespo da Silva,Zagueiro,90+5,Empate
7002,27/09/2020,-,Ceara,Goias,Goias,Amarelo,Lucas Vinicius Gonçalves Silva,Atacante,86,Empate
7002,27/09/2020,-,Ceara,Goias,Ceara,Amarelo,Fernando Sobral,Meio-campo,86,Empate
7002,27/09/2020,-,Ceara,Goias,Ceara,Amarelo,Carlos Eduardo Santos Oliveira,Zagueiro,29,Empate
7002,27/09/2020,-,Ceara,Goias,Goias,Amarelo,Rafael Moura,Atacante,90+3,Empate
7002,27/09/2020,-,Ceara,Goias,Goias,Amarelo,Daniel Villalva,Meio-campo,61,Empate
7004,27/09/2020,-,Santos,Fortaleza,Fortaleza,Amarelo,Romarinho,Meio-campo,54,Empate
7004,27/09/2020,-,Santos,Fortaleza,Santos,Amarelo,Felipe Jonatan,Zagueiro,70,Empate
7005,28/09/2020,Fluminense,Fluminense,Coritiba,Coritiba,Vermelho,Natanael,Zagueiro,87,Derrota
7005,28/09/2020,Fluminense,Fluminense,Coritiba,Coritiba,Amarelo,William Matheus,Zagueiro,58,Derrota
7005,28/09/2020,Fluminense,Fluminense,Coritiba,Fluminense,Amarelo,Danilo Barcelos,Zagueiro,33,Vitória
6892,30/09/2020,-,Corinthians,Atletico-GO,Corinthians,Amarelo,Michel Macedo Rocha Machado,Zagueiro,80,Empate
6892,30/09/2020,-,Corinthians,Atletico-GO,Corinthians,Amarelo,Roni,Meio-campo,28,Empate
6893,30/09/2020,Bahia,Botafogo-RJ,Bahia,Botafogo-RJ,Vermelho,Federico Barrandeguy Martino,Zagueiro,90+6,Derrota
6893,30/09/2020,Bahia,Botafogo-RJ,Bahia,Botafogo-RJ,Amarelo,Federico Barrandeguy Martino,Zagueiro,67,Derrota
6893,30/09/2020,Bahia,Botafogo-RJ,Bahia,Bahia,Amarelo,Rossicley Pereira da Silva,Atacante,90+6,Vitória
6893,30/09/2020,Bahia,Botafogo-RJ,Bahia,Bahia,Amarelo,Juninho Capixaba,Zagueiro,25,Vitória
6893,30/09/2020,Bahia,Botafogo-RJ,Bahia,Botafogo-RJ,Amarelo,Victor Luis,Meio-campo,27,Derrota
6893,30/09/2020,Bahia,Botafogo-RJ,Bahia,Bahia,Amarelo,Marco Antonio Rosa Furtado Júnior,Atacante,57,Vitória
7006,03/10/2020,-,Gremio,Internacional,Internacional,Vermelho,Damián Musto,Meio-campo,70,Empate
7006,03/10/2020,-,Gremio,Internacional,Internacional,Amarelo,Víctor Cuesta,Zagueiro,46,Empate
7006,03/10/2020,-,Gremio,Internacional,Gremio,Vermelho,Bruno Cortês,Zagueiro,82,Empate
7006,03/10/2020,-,Gremio,Internacional,Gremio,Amarelo,Bruno Cortês,Zagueiro,48,Empate
7007,03/10/2020,Palmeiras,Palmeiras,Ceara,Ceara,Amarelo,Fernando Prass,Goleiro,82,Derrota
7007,03/10/2020,Palmeiras,Palmeiras,Ceara,Ceara,Amarelo,Charles Rigon Matos,Meio-campo,65,Derrota
7007,03/10/2020,Palmeiras,Palmeiras,Ceara,Palmeiras,Amarelo,Danilo dos Santos de Oliveira,Meio-campo,83,Vitória
7007,03/10/2020,Palmeiras,Palmeiras,Ceara,Ceara,Amarelo,Vítor Jacaré,Atacante,78,Derrota
7007,03/10/2020,Palmeiras,Palmeiras,Ceara,Ceara,Amarelo,Alyson,Zagueiro,6,Derrota
7008,03/10/2020,-,Bragantino,Corinthians,Bragantino,Amarelo,Ricardo Ryller,Meio-campo,74,Empate
7008,03/10/2020,-,Bragantino,Corinthians,Corinthians,Amarelo,Gabriel Girotto Franco,Meio-campo,27,Empate
7008,03/10/2020,-,Bragantino,Corinthians,Corinthians,Amarelo,Fagner,Zagueiro,36,Empate
7015,04/10/2020,Atletico-MG,Atletico-MG,Vasco,Atletico-MG,Amarelo,Junior Alonso,Zagueiro,87,Vitória
7015,04/10/2020,Atletico-MG,Atletico-MG,Vasco,Atletico-MG,Amarelo,Dylan Borrero,Meio-campo,72,Vitória
7015,04/10/2020,Atletico-MG,Atletico-MG,Vasco,Vasco,Amarelo,Leandro Castán,Zagueiro,39,Derrota
7015,04/10/2020,Atletico-MG,Atletico-MG,Vasco,Vasco,Vermelho,Andrey,Meio-campo,60,Derrota
7015,04/10/2020,Atletico-MG,Atletico-MG,Vasco,Atletico-MG,Amarelo,Allan Rodrigues de Souza,Meio-campo,77,Vitória
7015,04/10/2020,Atletico-MG,Atletico-MG,Vasco,Vasco,Amarelo,Martín Benítez,Meio-campo,77,Derrota
7015,04/10/2020,Atletico-MG,Atletico-MG,Vasco,Vasco,Amarelo,Andrey,Meio-campo,6,Derrota
7009,04/10/2020,-,Botafogo-RJ,Fluminense,Fluminense,Amarelo,Michel Araújo,Meio-campo,65,Empate
7010,04/10/2020,-,Coritiba,Sao Paulo,Coritiba,Amarelo,Hugo Moura,Meio-campo,68,Empate
7010,04/10/2020,-,Coritiba,Sao Paulo,Sao Paulo,Amarelo,Gabriel Sara,Meio-campo,56,Empate
7010,04/10/2020,-,Coritiba,Sao Paulo,Sao Paulo,Amarelo,Juanfran,Zagueiro,5,Empate
7010,04/10/2020,-,Coritiba,Sao Paulo,Coritiba,Amarelo,Robson Fernandes,Atacante,45+5,Empate
7010,04/10/2020,-,Coritiba,Sao Paulo,Sao Paulo,Amarelo,Luciano da Rocha Neves,Atacante,50,Empate
7011,04/10/2020,Flamengo,Flamengo,Athletico-PR,Flamengo,Amarelo,Filipe Luís,Zagueiro,45,Vitória
7011,04/10/2020,Flamengo,Flamengo,Athletico-PR,Athletico-PR,Amarelo,Christian Roberto Alves Cardoso,Meio-campo,90,Derrota
7011,04/10/2020,Flamengo,Flamengo,Athletico-PR,Athletico-PR,Amarelo,Richard Candido Coelho,Meio-campo,65,Derrota
7011,04/10/2020,Flamengo,Flamengo,Athletico-PR,Flamengo,Amarelo,Bruno Henrique,Meio-campo,67,Vitória
7011,04/10/2020,Flamengo,Flamengo,Athletico-PR,Flamengo,Amarelo,Gabriel Noga,Zagueiro,26,Vitória
7011,04/10/2020,Flamengo,Flamengo,Athletico-PR,Athletico-PR,Amarelo,Wellington Aparecido Martins,Meio-campo,90,Derrota
7011,04/10/2020,Flamengo,Flamengo,Athletico-PR,Athletico-PR,Amarelo,Erick Luis Conrado Carvalho,Meio-campo,26,Derrota
7013,04/10/2020,Santos,Goias,Santos,Santos,Vermelho,Arthur Gomes,Meio-campo,34,Vitória
7013,04/10/2020,Santos,Goias,Santos,Goias,Amarelo,Daniel Bessa,Meio-campo,45+10,Derrota
7013,04/10/2020,Santos,Goias,Santos,Goias,Amarelo,Sandro,Meio-campo,25,Derrota
7013,04/10/2020,Santos,Goias,Santos,Santos,Amarelo,João Paulo,Goleiro,89,Vitória
7013,04/10/2020,Santos,Goias,Santos,Santos,Amarelo,Marcos Rogério Ricci Lopes,Zagueiro,64,Vitória
7013,04/10/2020,Santos,Goias,Santos,Goias,Vermelho,David Duarte,Zagueiro,58,Derrota
7013,04/10/2020,Santos,Goias,Santos,Goias,Amarelo,Victor Andrade,Atacante,44,Derrota
7013,04/10/2020,Santos,Goias,Santos,Goias,Amarelo,David Duarte,Zagueiro,18,Derrota
7013,04/10/2020,Santos,Goias,Santos,Santos,Amarelo,Marcos Leonardo Santos Almeida,Atacante,78,Vitória
7014,04/10/2020,Sport,Bahia,Sport,Bahia,Amarelo,Clayson Henrique da Silva Vieira,Atacante,73,Derrota
7014,04/10/2020,Sport,Bahia,Sport,Sport,Amarelo,Luan Polli,Goleiro,84,Vitória
7014,04/10/2020,Sport,Bahia,Sport,Bahia,Amarelo,Gilberto Oliveira Souza Junior,Atacante,74,Derrota
7014,04/10/2020,Sport,Bahia,Sport,Sport,Amarelo,Marcão,Meio-campo,89,Vitória
7014,04/10/2020,Sport,Bahia,Sport,Sport,Amarelo,Marquinhos,Meio-campo,59,Vitória
7012,04/10/2020,-,Fortaleza,Atletico-GO,Fortaleza,Amarelo,Paulo Roberto Valoura Junior,Meio-campo,27,Empate
7012,04/10/2020,-,Fortaleza,Atletico-GO,Atletico-GO,Amarelo,Zé Roberto,Atacante,90+2,Empate
7012,04/10/2020,-,Fortaleza,Atletico-GO,Atletico-GO,Amarelo,João Victor da Silva Marcelino,Zagueiro,55,Empate
7012,04/10/2020,-,Fortaleza,Atletico-GO,Fortaleza,Amarelo,Felipe,Meio-campo,58,Empate
7012,04/10/2020,-,Fortaleza,Atletico-GO,Fortaleza,Amarelo,Juan Quintero Fletcher,Zagueiro,47,Empate
7012,04/10/2020,-,Fortaleza,Atletico-GO,Atletico-GO,Amarelo,Oliveira,Zagueiro,90+7,Empate
7012,04/10/2020,-,Fortaleza,Atletico-GO,Atletico-GO,Amarelo,Edson Felipe da Cruz,Meio-campo,63,Empate
7012,04/10/2020,-,Fortaleza,Atletico-GO,Atletico-GO,Amarelo,Gustavo Ferrareis,Meio-campo,31,Empate
7012,04/10/2020,-,Fortaleza,Atletico-GO,Fortaleza,Amarelo,Yuri César,Meio-campo,54,Empate
7012,04/10/2020,-,Fortaleza,Atletico-GO,Fortaleza,Amarelo,Tinga,Zagueiro,45,Empate
7016,07/10/2020,-,Corinthians,Santos,Corinthians,Amarelo,Danilo Avelar,Zagueiro,81,Empate
7016,07/10/2020,-,Corinthians,Santos,Santos,Amarelo,Lucas Lourenço Andrade,Meio-campo,78,Empate
7016,07/10/2020,-,Corinthians,Santos,Corinthians,Amarelo,Roni,Meio-campo,59,Empate
7016,07/10/2020,-,Corinthians,Santos,Santos,Amarelo,Lucas Braga Ribeiro,Atacante,27,Empate
7018,07/10/2020,Bahia,Bahia,Vasco,Vasco,Vermelho,Bruno Gomes,Meio-campo,67,Derrota
7018,07/10/2020,Bahia,Bahia,Vasco,Bahia,Amarelo,Rossicley Pereira da Silva,Meio-campo,56,Vitória
7018,07/10/2020,Bahia,Bahia,Vasco,Bahia,Amarelo,Gregore,Meio-campo,45+2,Vitória
7018,07/10/2020,Bahia,Bahia,Vasco,Vasco,Amarelo,Bruno Gomes,Meio-campo,44,Derrota
7018,07/10/2020,Bahia,Bahia,Vasco,Bahia,Amarelo,Ramon,Meio-campo,75,Vitória
7018,07/10/2020,Bahia,Bahia,Vasco,Bahia,Amarelo,Matheus Bahia Santos,Zagueiro,51,Vitória
7018,07/10/2020,Bahia,Bahia,Vasco,Vasco,Amarelo,Gabriel Pec,Meio-campo,77,Derrota
7018,07/10/2020,Bahia,Bahia,Vasco,Vasco,Amarelo,Henrique Silva Milagres,Zagueiro,20,Derrota
7017,07/10/2020,Flamengo,Flamengo,Sport,Sport,Amarelo,Adryelson,Zagueiro,72,Derrota
7017,07/10/2020,Flamengo,Flamengo,Sport,Sport,Amarelo,Patric Cabral Lalau,Zagueiro,14,Derrota
7017,07/10/2020,Flamengo,Flamengo,Sport,Sport,Amarelo,Marcão,Meio-campo,59,Derrota
7019,07/10/2020,Gremio,Gremio,Coritiba,Gremio,Amarelo,Matheus Henrique de Souza,Meio-campo,90+4,Vitória
7019,07/10/2020,Gremio,Gremio,Coritiba,Coritiba,Amarelo,Neilton Mestzk,Meio-campo,85,Derrota
7019,07/10/2020,Gremio,Gremio,Coritiba,Gremio,Amarelo,Paulo Miranda,Zagueiro,26,Vitória
7019,07/10/2020,Gremio,Gremio,Coritiba,Coritiba,Amarelo,Ramón Martínez López,Meio-campo,29,Derrota
7020,07/10/2020,Sao Paulo,Sao Paulo,Atletico-GO,Sao Paulo,Amarelo,Gabriel Sara,Meio-campo,78,Vitória
7020,07/10/2020,Sao Paulo,Sao Paulo,Atletico-GO,Sao Paulo,Amarelo,Reinaldo Manoel da Silva,Zagueiro,21,Vitória
7020,07/10/2020,Sao Paulo,Sao Paulo,Atletico-GO,Atletico-GO,Amarelo,Gilvan,Zagueiro,41,Derrota
7020,07/10/2020,Sao Paulo,Sao Paulo,Atletico-GO,Sao Paulo,Amarelo,Daniel Alves,Meio-campo,43,Vitória
7020,07/10/2020,Sao Paulo,Sao Paulo,Atletico-GO,Atletico-GO,Amarelo,Hyuri,Atacante,90,Derrota
7021,07/10/2020,Fluminense,Goias,Fluminense,Goias,Amarelo,Ratinho,Meio-campo,39,Derrota
7021,07/10/2020,Fluminense,Goias,Fluminense,Fluminense,Amarelo,Fernando José Pacheco Rivas,Meio-campo,43,Vitória
7021,07/10/2020,Fluminense,Goias,Fluminense,Goias,Amarelo,Edílson Mendes Guimarães,Zagueiro,90+8,Derrota
7021,07/10/2020,Fluminense,Goias,Fluminense,Goias,Amarelo,Breno,Meio-campo,23,Derrota
7021,07/10/2020,Fluminense,Goias,Fluminense,Fluminense,Amarelo,Yago Rocha,Meio-campo,33,Vitória
7022,07/10/2020,Botafogo-RJ,Botafogo-RJ,Palmeiras,Botafogo-RJ,Amarelo,Warley,Atacante,90+4,Vitória
7022,07/10/2020,Botafogo-RJ,Botafogo-RJ,Palmeiras,Botafogo-RJ,Amarelo,Diego Cavalieri,Goleiro,81,Vitória
7022,07/10/2020,Botafogo-RJ,Botafogo-RJ,Palmeiras,Palmeiras,Amarelo,Lucas Rafael Araújo Lima,Meio-campo,74,Derrota
7022,07/10/2020,Botafogo-RJ,Botafogo-RJ,Palmeiras,Palmeiras,Amarelo,Jailson,Goleiro,53,Derrota
7022,07/10/2020,Botafogo-RJ,Botafogo-RJ,Palmeiras,Botafogo-RJ,Amarelo,Matheus Babi,Atacante,89,Vitória
7022,07/10/2020,Botafogo-RJ,Botafogo-RJ,Palmeiras,Botafogo-RJ,Amarelo,Guilherme Oliveira Santos,Zagueiro,71,Vitória
7022,07/10/2020,Botafogo-RJ,Botafogo-RJ,Palmeiras,Palmeiras,Amarelo,Marcos Rocha,Zagueiro,71,Derrota
7022,07/10/2020,Botafogo-RJ,Botafogo-RJ,Palmeiras,Palmeiras,Amarelo,Wesley Ribeiro Silva,Meio-campo,44,Derrota
7023,07/10/2020,Fortaleza,Fortaleza,Atletico-MG,Fortaleza,Amarelo,Gabriel Dias de Oliveira,Zagueiro,69,Vitória
7023,07/10/2020,Fortaleza,Fortaleza,Atletico-MG,Fortaleza,Amarelo,Felipe,Meio-campo,32,Vitória
7023,07/10/2020,Fortaleza,Fortaleza,Atletico-MG,Atletico-MG,Amarelo,Mariano Ferreira Filho,Zagueiro,72,Derrota
7023,07/10/2020,Fortaleza,Fortaleza,Atletico-MG,Fortaleza,Vermelho,Felipe,Meio-campo,38,Vitória
7023,07/10/2020,Fortaleza,Fortaleza,Atletico-MG,Fortaleza,Amarelo,David Corrêa da Fonseca,Atacante,67,Vitória
7023,07/10/2020,Fortaleza,Fortaleza,Atletico-MG,Atletico-MG,Amarelo,Keno,Meio-campo,90+5,Derrota
7023,07/10/2020,Fortaleza,Fortaleza,Atletico-MG,Atletico-MG,Amarelo,Eduardo Sasha,Atacante,44,Derrota
7024,08/10/2020,-,Athletico-PR,Ceara,Athletico-PR,Amarelo,Geuvânio,Atacante,90+4,Empate
7024,08/10/2020,-,Athletico-PR,Ceara,Athletico-PR,Amarelo,Léo Cittadini,Meio-campo,62,Empate
7024,08/10/2020,-,Athletico-PR,Ceara,Ceara,Amarelo,Luiz Otávio,Zagueiro,39,Empate
7024,08/10/2020,-,Athletico-PR,Ceara,Athletico-PR,Amarelo,Wellington Aparecido Martins,Meio-campo,83,Empate
7024,08/10/2020,-,Athletico-PR,Ceara,Ceara,Amarelo,Mateus Gonçalves Martins,Atacante,90+1,Empate
7025,08/10/2020,Internacional,Bragantino,Internacional,Bragantino,Vermelho,Thonny Anderson,Meio-campo,85,Derrota
7025,08/10/2020,Internacional,Bragantino,Internacional,Bragantino,Amarelo,Edimar Fraga,Zagueiro,70,Derrota
7025,08/10/2020,Internacional,Bragantino,Internacional,Internacional,Amarelo,Rodrigo Lindoso,Meio-campo,81,Vitória
7025,08/10/2020,Internacional,Bragantino,Internacional,Internacional,Amarelo,Víctor Cuesta,Zagueiro,31,Vitória
7025,08/10/2020,Internacional,Bragantino,Internacional,Bragantino,Amarelo,Uillian Correia,Meio-campo,84,Derrota
7025,08/10/2020,Internacional,Bragantino,Internacional,Bragantino,Amarelo,Ricardo Ryller,Meio-campo,29,Derrota
7025,08/10/2020,Internacional,Bragantino,Internacional,Internacional,Amarelo,Edenílson Andrade dos Santos,Meio-campo,68,Vitória
7026,10/10/2020,Flamengo,Vasco,Flamengo,Vasco,Amarelo,Cayo Tenório,Zagueiro,1,Derrota
7026,10/10/2020,Flamengo,Vasco,Flamengo,Flamengo,Amarelo,Léo Pereira,Zagueiro,89,Vitória
7026,10/10/2020,Flamengo,Vasco,Flamengo,Flamengo,Amarelo,Thiago Maia,Meio-campo,61,Vitória
7026,10/10/2020,Flamengo,Vasco,Flamengo,Vasco,Amarelo,Talles Magno,Meio-campo,52,Derrota
7026,10/10/2020,Flamengo,Vasco,Flamengo,Flamengo,Amarelo,Victor Vinícius Coelho Santos,Atacante,90+1,Vitória
7026,10/10/2020,Flamengo,Vasco,Flamengo,Flamengo,Amarelo,Bruno Henrique,Meio-campo,73,Vitória
7026,10/10/2020,Flamengo,Vasco,Flamengo,Flamengo,Amarelo,Diego Ribas,Meio-campo,11,Vitória
7027,10/10/2020,-,Coritiba,Fortaleza,Coritiba,Amarelo,Nathan Silva,Zagueiro,59,Empate
7028,10/10/2020,Sao Paulo,Palmeiras,Sao Paulo,Palmeiras,Amarelo,Lucas Esteves,Zagueiro,48,Derrota
7028,10/10/2020,Sao Paulo,Palmeiras,Sao Paulo,Palmeiras,Amarelo,Patrick de Paula,Meio-campo,86,Derrota
7028,10/10/2020,Sao Paulo,Palmeiras,Sao Paulo,Sao Paulo,Amarelo,Igor Vinícius,Zagueiro,47,Vitória
7029,10/10/2020,Atletico-MG,Atletico-MG,Goias,Goias,Amarelo,Juan de Dios Pintado Leines,Zagueiro,61,Derrota
7030,11/10/2020,Fluminense,Fluminense,Bahia,Fluminense,Amarelo,Danilo Barcelos,Zagueiro,45+1,Vitória
7030,11/10/2020,Fluminense,Fluminense,Bahia,Bahia,Amarelo,Lucas Fonseca,Zagueiro,90+5,Derrota
7030,11/10/2020,Fluminense,Fluminense,Bahia,Fluminense,Amarelo,Rodrigo Junior Paula Silva,Zagueiro,90+4,Vitória
7030,11/10/2020,Fluminense,Fluminense,Bahia,Bahia,Amarelo,Marco Antonio Rosa Furtado Júnior,Meio-campo,90+5,Derrota
7030,11/10/2020,Fluminense,Fluminense,Bahia,Bahia,Amarelo,Daniel Sampaio Simões,Meio-campo,53,Derrota
7031,11/10/2020,Santos,Santos,Gremio,Santos,Amarelo,Mário Sérgio Santos Costa,Meio-campo,90+5,Vitória
7031,11/10/2020,Santos,Santos,Gremio,Gremio,Amarelo,Antônio Josenildo Rodrigues de Oliveira,Zagueiro,90+1,Derrota
7031,11/10/2020,Santos,Santos,Gremio,Gremio,Amarelo,Róbson Michael Signorini,Meio-campo,12,Derrota
7031,11/10/2020,Santos,Santos,Gremio,Gremio,Vermelho,David Braz,Zagueiro,90+8,Derrota
7031,11/10/2020,Santos,Santos,Gremio,Santos,Amarelo,Jobson Souza Santos,Meio-campo,21,Vitória
7031,11/10/2020,Santos,Santos,Gremio,Gremio,Amarelo,David Braz,Zagueiro,78,Derrota
7033,11/10/2020,Atletico-GO,Atletico-GO,Bragantino,Atletico-GO,Amarelo,Edson Felipe da Cruz,Meio-campo,69,Vitória
7033,11/10/2020,Atletico-GO,Atletico-GO,Bragantino,Bragantino,Amarelo,Léo Ortiz,Zagueiro,63,Derrota
7032,11/10/2020,Botafogo-RJ,Sport,Botafogo-RJ,Botafogo-RJ,Vermelho,Rafael Forster,Meio-campo,53,Vitória
7032,11/10/2020,Botafogo-RJ,Sport,Botafogo-RJ,Sport,Amarelo,Thiago Neves,Meio-campo,76,Derrota
7032,11/10/2020,Botafogo-RJ,Sport,Botafogo-RJ,Botafogo-RJ,Amarelo,Marcelo da Conceição Benevenuto Malaquias,Zagueiro,86,Vitória
7032,11/10/2020,Botafogo-RJ,Sport,Botafogo-RJ,Sport,Amarelo,Jonatan Gómez,Meio-campo,90+3,Derrota
7032,11/10/2020,Botafogo-RJ,Sport,Botafogo-RJ,Sport,Amarelo,Patric Cabral Lalau,Zagueiro,12,Derrota
7032,11/10/2020,Botafogo-RJ,Sport,Botafogo-RJ,Botafogo-RJ,Amarelo,Rafael Forster,Meio-campo,39,Vitória
7034,11/10/2020,Ceara,Ceara,Corinthians,Corinthians,Vermelho,Cássio Ramos,Goleiro,90+7,Derrota
7034,11/10/2020,Ceara,Ceara,Corinthians,Ceara,Amarelo,Samuel Xavier,Zagueiro,90+5,Vitória
7034,11/10/2020,Ceara,Ceara,Corinthians,Ceara,Amarelo,Rafael Sóbis,Atacante,55,Vitória
7034,11/10/2020,Ceara,Ceara,Corinthians,Corinthians,Amarelo,Cássio Ramos,Goleiro,89,Derrota
7034,11/10/2020,Ceara,Ceara,Corinthians,Ceara,Vermelho,Carlos Eduardo Santos Oliveira,Zagueiro,61,Vitória
7034,11/10/2020,Ceara,Ceara,Corinthians,Ceara,Amarelo,Luiz Otávio,Zagueiro,78,Vitória
7034,11/10/2020,Ceara,Ceara,Corinthians,Ceara,Amarelo,Léo Chú,Meio-campo,52,Vitória
7035,11/10/2020,Internacional,Internacional,Athletico-PR,Internacional,Amarelo,Heitor Rodrigues da Fonseca,Zagueiro,30,Vitória
7035,11/10/2020,Internacional,Internacional,Athletico-PR,Internacional,Amarelo,Andrés D'Alessandro,Meio-campo,81,Vitória
6945,13/10/2020,Flamengo,Flamengo,Goias,Flamengo,Amarelo,Filipe Luís,Zagueiro,63,Vitória
6945,13/10/2020,Flamengo,Flamengo,Goias,Goias,Amarelo,Rafael Moura,Atacante,45+4,Derrota
6945,13/10/2020,Flamengo,Flamengo,Goias,Goias,Amarelo,Daniel Villalva,Atacante,21,Derrota
6945,13/10/2020,Flamengo,Flamengo,Goias,Goias,Amarelo,Caju,Zagueiro,78,Derrota
6945,13/10/2020,Flamengo,Flamengo,Goias,Goias,Amarelo,Tadeu Antonio Ferreira,Goleiro,42,Derrota
7036,14/10/2020,Coritiba,Palmeiras,Coritiba,Palmeiras,Amarelo,Felipe Melo,Zagueiro,53,Derrota
7036,14/10/2020,Coritiba,Palmeiras,Coritiba,Coritiba,Amarelo,Sabino,Zagueiro,90+3,Vitória
7036,14/10/2020,Coritiba,Palmeiras,Coritiba,Palmeiras,Amarelo,Gabriel Veron,Meio-campo,90+2,Derrota
7036,14/10/2020,Coritiba,Palmeiras,Coritiba,Palmeiras,Amarelo,José Rafael Vivian,Meio-campo,21,Derrota
7036,14/10/2020,Coritiba,Palmeiras,Coritiba,Coritiba,Amarelo,Yan Sasse,Meio-campo,3,Vitória
7037,14/10/2020,Gremio,Gremio,Botafogo-RJ,Gremio,Amarelo,Antônio Josenildo Rodrigues de Oliveira,Zagueiro,81,Vitória
7037,14/10/2020,Gremio,Gremio,Botafogo-RJ,Gremio,Amarelo,Matheus Henrique de Souza,Meio-campo,31,Vitória
7037,14/10/2020,Gremio,Gremio,Botafogo-RJ,Botafogo-RJ,Amarelo,Guilherme Oliveira Santos,Meio-campo,30,Derrota
7037,14/10/2020,Gremio,Gremio,Botafogo-RJ,Gremio,Vermelho,Diego Souza,Atacante,53,Vitória
7037,14/10/2020,Gremio,Gremio,Botafogo-RJ,Gremio,Amarelo,Maicon,Meio-campo,54,Vitória
7037,14/10/2020,Gremio,Gremio,Botafogo-RJ,Botafogo-RJ,Amarelo,Matheus Babi,Atacante,80,Derrota
7038,14/10/2020,Atletico-GO,Santos,Atletico-GO,Santos,Amarelo,Sandry Roberto,Meio-campo,81,Derrota
7038,14/10/2020,Atletico-GO,Santos,Atletico-GO,Atletico-GO,Amarelo,Gustavo Ferrareis,Meio-campo,90+1,Vitória
7038,14/10/2020,Atletico-GO,Santos,Atletico-GO,Atletico-GO,Amarelo,Marlon Freitas,Meio-campo,79,Vitória
7038,14/10/2020,Atletico-GO,Santos,Atletico-GO,Santos,Amarelo,Diego Pituca,Meio-campo,89,Derrota
7038,14/10/2020,Atletico-GO,Santos,Atletico-GO,Santos,Amarelo,Marcos Rogério Ricci Lopes,Meio-campo,71,Derrota
7038,14/10/2020,Atletico-GO,Santos,Atletico-GO,Atletico-GO,Amarelo,João Victor da Silva Marcelino,Zagueiro,89,Vitória
7039,14/10/2020,Corinthians,Athletico-PR,Corinthians,Corinthians,Vermelho,Bruno Méndez,Zagueiro,76,Vitória
7039,14/10/2020,Corinthians,Athletico-PR,Corinthians,Athletico-PR,Amarelo,Abner Vinícius,Zagueiro,67,Derrota
7039,14/10/2020,Corinthians,Athletico-PR,Corinthians,Corinthians,Amarelo,Walter Leandro Capeloza Artune,Goleiro,85,Vitória
7039,14/10/2020,Corinthians,Athletico-PR,Corinthians,Corinthians,Amarelo,Ramiro Moschen Benetti,Meio-campo,47,Vitória
7039,14/10/2020,Corinthians,Athletico-PR,Corinthians,Athletico-PR,Amarelo,Renato Kayzer,Atacante,76,Derrota
7039,14/10/2020,Corinthians,Athletico-PR,Corinthians,Athletico-PR,Amarelo,Erick Luis Conrado Carvalho,Zagueiro,45+1,Derrota
7039,14/10/2020,Corinthians,Athletico-PR,Corinthians,Corinthians,Amarelo,Mateus Vital,Atacante,55,Vitória
7040,14/10/2020,-,Atletico-MG,Fluminense,Atletico-MG,Amarelo,Allan Rodrigues de Souza,Meio-campo,75,Empate
7040,14/10/2020,-,Atletico-MG,Fluminense,Fluminense,Amarelo,Wanderson Felipe Cardoso dos Santos,Atacante,75,Empate
7040,14/10/2020,-,Atletico-MG,Fluminense,Atletico-MG,Amarelo,Igor Rabello,Zagueiro,77,Empate
7040,14/10/2020,-,Atletico-MG,Fluminense,Atletico-MG,Amarelo,Réver,Zagueiro,27,Empate
7041,14/10/2020,Internacional,Sport,Internacional,Sport,Amarelo,Marquinhos,Meio-campo,54,Derrota
7041,14/10/2020,Internacional,Sport,Internacional,Internacional,Amarelo,Yuri Alberto,Atacante,86,Vitória
7041,14/10/2020,Internacional,Sport,Internacional,Sport,Amarelo,Lucas Mugni,Meio-campo,56,Derrota
7041,14/10/2020,Internacional,Sport,Internacional,Sport,Amarelo,Adryelson,Zagueiro,49,Derrota
7041,14/10/2020,Internacional,Sport,Internacional,Internacional,Amarelo,Patrick,Meio-campo,38,Vitória
7042,15/10/2020,-,Flamengo,Bragantino,Flamengo,Amarelo,Willian Arão,Meio-campo,65,Empate
7042,15/10/2020,-,Flamengo,Bragantino,Bragantino,Amarelo,Weverson,Zagueiro,35,Empate
7042,15/10/2020,-,Flamengo,Bragantino,Flamengo,Amarelo,Lincoln Corrêa dos Santos,Meio-campo,43,Empate
7043,16/10/2020,-,Goias,Bahia,Bahia,Vermelho,Rossicley Pereira da Silva,Meio-campo,75,Empate
7043,16/10/2020,-,Goias,Bahia,Goias,Amarelo,Rafael Moura,Atacante,89,Empate
7043,16/10/2020,-,Goias,Bahia,Goias,Amarelo,Caju,Zagueiro,77,Empate
7043,16/10/2020,-,Goias,Bahia,Bahia,Amarelo,Elias Mendes Trindade,Meio-campo,90+11,Empate
7043,16/10/2020,-,Goias,Bahia,Bahia,Amarelo,Rossicley Pereira da Silva,Meio-campo,74,Empate
7043,16/10/2020,-,Goias,Bahia,Bahia,Vermelho,José Élber Pimentel da Silva,Atacante,79,Empate
